pub_date,main_headline,article_url,classification
2013-01-02T00:00:00Z,The Long Life of the ‘Perfect’ Woman,https://www.nytimes.com/2013/01/02/health/the-long-life-of-the-perfect-woman.html,0
2013-01-02T00:00:00Z,Homes for $4 Million,https://www.nytimes.com/slideshow/2013/01/02/greathomesanddestinations/20130102-GH-WYG.html,0
2013-01-02T00:00:00Z,"In Southern Sicily, a Baroque Retreat",https://www.nytimes.com/slideshow/2013/01/02/greathomesanddestinations/20130102-GH-IHH.html,0
2013-01-02T00:00:00Z,Dining Calendar,https://www.nytimes.com/2013/01/02/dining/dining-calendar-a-kiosk-for-barbecue-celebrating-the-galette-des-rois-and-more.html,0
2013-01-02T00:00:00Z,Photo Replay: Jan. 2,https://www.nytimes.com/slideshow/2013/01/02/sports/20130102photoreplay.html,0
2013-01-02T00:00:00Z,Be Careful What You Wish For,https://www.nytimes.com/2013/01/02/books/thats-mine-by-michel-van-zeveren.html,0
2013-01-02T00:00:00Z,"Wanted: Mausoleum w/Wi-Fi, Cable, River Vu",https://www.nytimes.com/2013/01/02/booming/wanted-mausoleum-w-wi-fi-cable-river-vu.html,0
2013-01-02T00:00:00Z,Billions in Aid for Hurricane Victims Appears in Jeopardy,https://www.nytimes.com/2013/01/02/nyregion/billions-in-aid-for-hurricane-sandy-victims-in-danger-of-stalling.html,0
2013-01-02T00:00:00Z,"Quotation of the Day for Wednesday, Jan. 2, 2013",https://www.nytimes.com/2013/01/02/pageoneplus/quotation-of-the-day-for-wednesday-jan-2-2013.html,0
2013-01-02T00:00:00Z,N.H.L. Responds to Union’s Proposal,https://www.nytimes.com/2013/01/02/sports/hockey/nhl-responds-to-unions-proposal.html,0
2013-01-02T00:00:00Z,"After Modest Life, Huge Gift to 2 Charities",https://www.nytimes.com/2013/01/02/nyregion/after-modest-life-huge-gift-to-library-and-central-park.html,0
2013-01-02T00:00:00Z,Problem With Weak Bolts Has Complicated the Barclays Center’s Early Days,https://www.nytimes.com/2013/01/02/nyregion/weak-bolts-have-complicated-the-barclays-centers-early-days.html,0
2013-01-02T00:00:00Z,"From Congress to Halls of State, in New Hampshire, Women Rule",https://www.nytimes.com/2013/01/02/us/politics/from-congress-to-halls-of-state-in-new-hampshire-women-rule.html,0
2013-01-02T00:00:00Z,Stoudemire Returns but Offers Very Little,https://www.nytimes.com/2013/01/02/sports/basketball/amare-stoudemire-returns-but-offers-very-little-for-knicks.html,0
2013-01-02T00:00:00Z,Nuggets End Winning Roll by Clippers at 17 Games,https://www.nytimes.com/2013/01/02/sports/basketball/nba-basketball-roundup.html,0
2013-01-02T00:00:00Z,"For Brooklyn Entrepreneur, Bolivian Jail and an Actor’s Aid",https://www.nytimes.com/2013/01/02/nyregion/from-brooklyn-to-bolivian-rice-venture-prison-and-sean-penns-help.html,0
2013-01-02T00:00:00Z,"Energy Drinks Promise Edge, but Experts Say Proof Is Scant",https://www.nytimes.com/2013/01/02/health/scant-proof-is-found-to-back-up-claims-by-energy-drinks.html,1
2013-01-02T00:00:00Z,The Man Who Said ‘Nay’,https://www.nytimes.com/2013/01/02/opinion/dowd-the-man-who-said-nay.html,0
2013-01-02T00:00:00Z,Lines of Resistance on Fiscal Deal,https://www.nytimes.com/2013/01/02/us/politics/a-new-breed-of-republicans-resists-the-fiscal-deal.html,0
2013-01-02T00:00:00Z,Lottery Numbers,https://www.nytimes.com/2013/01/02/nyregion/lottery-numbers-for-new-york-new-jersey-and-connecticut.html,0
2013-01-02T00:00:00Z,"No Corrections: January 2, 2013",https://www.nytimes.com/2013/01/02/pageoneplus/corrections-january-2-2013.html,0
2013-01-02T00:00:00Z,"Beate Gordon, Long-Unsung Heroine of Japanese Women’s Rights, Dies at 89",https://www.nytimes.com/2013/01/02/world/asia/beate-gordon-feminist-heroine-in-japan-dies-at-89.html,0
2013-01-02T00:00:00Z,"Used to Hardship, Latvia Accepts Austerity, and Its Pain Eases",https://www.nytimes.com/2013/01/02/world/europe/used-to-hardship-latvia-accepts-austerity-and-its-pain-eases.html,0
2013-01-02T00:00:00Z,Stanford Wears Out Wisconsin on Ground,https://www.nytimes.com/2013/01/02/sports/ncaafootball/stanford-holds-off-wisconsin-in-rose-bowl.html,0
2013-01-02T00:00:00Z,Transactions,https://www.nytimes.com/2013/01/02/realestate/commercial/transactions.html,0
2013-01-02T00:00:00Z,The Existential Crisis of Deron Williams,https://www.nytimes.com/2013/01/02/sports/basketball/the-existential-crisis-of-deron-williams.html,0
2013-01-02T00:00:00Z,America’s Retreat From the Death Penalty,https://www.nytimes.com/2013/01/02/opinion/americas-retreat-from-the-death-penalty.html,0
2013-01-02T00:00:00Z,A Father and Daughter Press On With Broken Hearts,https://www.nytimes.com/2013/01/02/nyregion/with-broken-hearts-a-father-and-daughter-press-on.html,0
2013-01-02T00:00:00Z,Haiti’s Long Road,https://www.nytimes.com/2013/01/02/opinion/haitis-long-road.html,0
2013-01-02T00:00:00Z,"The Greatest Rally, or the Biggest Fade?",https://www.nytimes.com/2013/01/02/sports/football/bills-oilers-game-in-1993-is-greatest-comeback-that-ever-was-and-was-not.html,0
2013-01-02T00:00:00Z,"Even With Fiscal Agreement, Investors Facing Imminent Obstacles",https://www.nytimes.com/2013/01/02/business/economy/daily-stock-market-activity.html,0
2013-01-02T00:00:00Z,"With U.S. Set to Leave Afghanistan, Echoes of 1989",https://www.nytimes.com/2013/01/02/world/asia/us-war-in-afghanistan-has-echoes-of-soviet-experience.html,0
2013-01-02T00:00:00Z,Volunteers at Ground Zero Now Face a Demand for Proof,https://www.nytimes.com/2013/01/02/nyregion/ground-zero-volunteers-face-obstacles-to-compensation.html,0
2013-01-02T00:00:00Z,"Rig Runs Aground in Alaska, Reviving Fears About Arctic Drilling",https://www.nytimes.com/2013/01/02/business/energy-environment/breakaway-oil-rig-runs-aground-in-gulf-of-alaska.html,0
2013-01-02T00:00:00Z,Aid Group Harnesses Heartbeats and a Song to Fight Child Mortality,https://www.nytimes.com/2013/01/02/business/media/save-the-children-uses-onerepublic-in-child-mortality-campaign.html,0
2013-01-02T00:00:00Z,South Carolina Wins in Last Minute; Florida State Takes Orange Bowl,https://www.nytimes.com/2013/01/02/sports/ncaafootball/late-quarterback-switch-pays-off-for-south-carolina.html,0
2013-01-02T00:00:00Z,Flooding of 2 Police Warehouses Destroys Evidence Needed for Criminal Trials,https://www.nytimes.com/2013/01/02/nyregion/hurricane-destroyed-evidence-held-by-new-york-police.html,0
2013-01-02T00:00:00Z,"10 Feet Below Waters Off Midway Atoll, a Famous Flying Dud",https://www.nytimes.com/2013/01/02/us/02fighter.html,1
2013-01-02T00:00:00Z,Pennsylvania Set to Sue N.C.A.A.,https://www.nytimes.com/2013/01/02/sports/governor-tom-corbett-to-sue-ncaa-over-penn-state-sanctions.html,0
2013-01-02T00:00:00Z,"Gleaners of Cans, Working Overtime",https://www.nytimes.com/2013/01/02/opinion/canners-work-overtime-to-earn-5-cents-a-pop.html,0
2013-01-02T00:00:00Z,Studying Marijuana and Its Loftier Purpose,https://www.nytimes.com/2013/01/02/world/middleeast/new-insights-on-marijuana-in-israel-where-its-illegal.html,0
2013-01-02T00:00:00Z,"Harry Carey Jr., Sidekick to John Wayne, Dies at 91",https://www.nytimes.com/2013/01/02/movies/harry-carey-jr-boyish-sidekick-to-john-wayne-dies-at-91.html,0
2013-01-02T00:00:00Z,Drug Makers Losing a Bid to Foil Generic Painkillers,https://www.nytimes.com/2013/01/02/health/drug-makers-losing-a-bid-to-foil-generic-painkillers.html,1
2013-01-02T00:00:00Z,Illinois Governor Seeks Fast Vote on State’s Long-Troubled Pension Systems,https://www.nytimes.com/2013/01/02/us/illinois-governor-seeks-fast-vote-on-states-long-troubled-pension-systems.html,0
2013-01-02T00:00:00Z,Sudan and South Sudan Leaders Agree to Meet,https://www.nytimes.com/2013/01/02/world/africa/sudan-and-south-sudan-leaders-agree-to-meet.html,0
2013-01-02T00:00:00Z,Taylor Captures 16th World Darts Title,https://www.nytimes.com/2013/01/02/sports/taylor-captures-16th-world-darts-title.html,0
2013-01-02T00:00:00Z,Maine: Famed Lawyer Denied License,https://www.nytimes.com/2013/01/02/us/maine-famed-lawyer-denied-license.html,0
2013-01-02T00:00:00Z,Germany’s Neureuther Wins in Parallel Slalom,https://www.nytimes.com/2013/01/02/sports/skiing/german-felix-neureuther-wins-in-parallel-slalom.html,0
2013-01-02T00:00:00Z,Maryland: Gay Couples Take Vows,https://www.nytimes.com/2013/01/02/us/maryland-gay-couples-take-vows.html,0
2013-01-02T00:00:00Z,Egypt: Prosecutor Opens Criminal Investigation Against Comedian Accused of Insulting the President,https://www.nytimes.com/2013/01/02/world/middleeast/comedian-accused-of-insulting-egyptian-president-to-be-investigated.html,0
2013-01-02T00:00:00Z,U.S. Rallies at Hopman Cup,https://www.nytimes.com/2013/01/02/sports/tennis/us-rallies-at-hopman-cup.html,0
2013-01-02T00:00:00Z,"Colorado: First Marijuana Club Breaks Ground, but Closes a Day Later",https://www.nytimes.com/2013/01/02/us/colorado-first-marijuana-club-breaks-ground-but-closes-a-day-later.html,0
2013-01-02T00:00:00Z,Tech Giants Brace for More Scrutiny From Regulators,https://www.nytimes.com/2013/01/02/technology/tech-giants-learning-the-ways-of-washington-brace-for-more-scrutiny.html,0
2013-01-02T00:00:00Z,The Unspeakable Truth About Rape in India,https://www.nytimes.com/2013/01/02/opinion/the-unspeakable-truth-about-rape-in-india.html,0
2013-01-02T00:00:00Z,"At the E.R., Bearing Witness to Gun Violence",https://www.nytimes.com/2013/01/02/opinion/at-the-er-bearing-witness-to-gun-violence.html,0
2013-01-02T00:00:00Z,Who Pays for the Right to Bear Arms?,https://www.nytimes.com/2013/01/02/opinion/who-pays-for-the-right-to-bear-arms.html,0
2013-01-02T00:00:00Z,"Feeling Dragged Through the Mud, as MTV Comes to West Virginia",https://www.nytimes.com/2013/01/02/us/feeling-dragged-through-the-mud-as-mtv-comes-to-west-virginia.html,0
2013-01-02T00:00:00Z,South Africa: Fires Rip Through Cape Town Slum,https://www.nytimes.com/2013/01/02/world/africa/fires-rip-through-cape-town-slum.html,0
2013-01-02T00:00:00Z,Central African Republic: President Asks Rebels to Lay Down Arms,https://www.nytimes.com/2013/01/02/world/africa/president-of-central-african-republic-urges-rebels-to-lay-down-arms.html,0
2013-01-02T00:00:00Z,Renewed Love for Symbol of New Wave,https://www.nytimes.com/2013/01/02/movies/emmanuelle-riva-of-amour-from-new-wave-to-new-stardom.html,0
2013-01-02T00:00:00Z,Syria: Government Pounds Damascus Suburbs,https://www.nytimes.com/2013/01/02/world/middleeast/syria-conflict.html,0
2013-01-02T00:00:00Z,50 Shades of Vulgarity,https://www.nytimes.com/2013/01/02/books/womens-magazine-editors-allow-more-printed-vulgarities.html,0
2013-01-02T00:00:00Z,New York’s Office Builders Raise Their Online Voices,https://www.nytimes.com/2013/01/02/realestate/commercial/commercial-real-estate-web-sites-increase-in-popularity.html,0
2013-01-02T00:00:00Z,A ‘Rounded’ Actor Keeps His Passions Out Front,https://www.nytimes.com/2013/01/02/arts/television/bill-pullman-keeps-his-passions-out-front.html,0
2013-01-02T00:00:00Z,"2 Queens, 3 Lovers and One Death Warrant",https://www.nytimes.com/2013/01/02/arts/music/maria-stuarda-at-the-metropolitan-with-joyce-didonato.html,0
2013-01-02T00:00:00Z,Mental Health Coverage,https://www.nytimes.com/2013/01/02/opinion/mental-health-coverage.html,0
2013-01-02T00:00:00Z,Nuclear Talks With Iran: Time to Make an Offer,https://www.nytimes.com/2013/01/02/opinion/nuclear-talks-with-iran-time-to-make-an-offer.html,0
2013-01-02T00:00:00Z,The Many Unknowns of Schizophrenia,https://www.nytimes.com/2013/01/02/opinion/the-many-unknowns-of-schizophrenia.html,0
2013-01-02T00:00:00Z,Invitation to a Dialogue: An Art Market Bubble?,https://www.nytimes.com/2013/01/02/opinion/invitation-to-a-dialogue-an-art-market-bubble.html,0
2013-01-02T00:00:00Z,Bigger Tax Bite for Most Under Fiscal Pact,https://www.nytimes.com/2013/01/02/business/economy/a-bigger-tax-bite-for-most-households-under-senate-plan.html,0
2013-01-02T00:00:00Z,Biotech Players Lead a Boom in Cambridge,https://www.nytimes.com/2013/01/02/realestate/commercial/biotech-players-lead-a-boom-in-cambridge.html,0
2013-01-02T00:00:00Z,Iraq’s Sadr Encourages Antigovernment Demonstrations,https://www.nytimes.com/2013/01/02/world/middleeast/moktada-al-sadr-encourages-demonstrations-in-iraq.html,0
2013-01-02T00:00:00Z,Li Chung Pei,https://www.nytimes.com/2013/01/02/realestate/commercial/the-30-minute-interview-li-chung-pei.html,0
2013-01-02T00:00:00Z,Study Suggests Lower Mortality Risk for People Deemed to Be Overweight,https://www.nytimes.com/2013/01/02/health/study-suggests-lower-death-risk-for-the-overweight.html,0
2013-01-02T00:00:00Z,"Malls Blossom in Russia, With a Middle Class",https://www.nytimes.com/2013/01/02/business/global/with-a-mall-boom-in-russia-property-investors-go-shopping.html,0
2013-01-02T00:00:00Z,West Bank Clashes Follow Israeli Raid to Arrest Militant,https://www.nytimes.com/2013/01/02/world/middleeast/clashes-in-west-bank-injure-palestinians.html,1
2013-01-02T00:00:00Z,"On the Left, Seeing Obama Giving Away Too Much, Again",https://www.nytimes.com/2013/01/02/us/politics/some-liberals-say-obama-squandered-his-tax-leverage.html,0
2013-01-02T00:00:00Z,Stampede at New Year’s Celebration Kills Dozens in Ivory Coast,https://www.nytimes.com/2013/01/02/world/africa/stampede-at-new-years-celebration-kills-dozens-in-ivory-coast.html,0
2013-01-02T00:00:00Z,"Briefly a Rising Star, Forever a Mourning Son",https://www.nytimes.com/2013/01/02/sports/baseball/sam-khalifa-briefly-a-rising-star-forever-a-mourning-son.html,0
2013-01-02T00:00:00Z,Laos Could Bear Cost of Chinese Railroad,https://www.nytimes.com/2013/01/02/world/asia/china-builds-a-railroad-and-laos-bears-the-cost.html,0
2013-01-02T00:00:00Z,Divided House Passes Tax Deal in End to Latest Fiscal Standoff,https://www.nytimes.com/2013/01/02/us/politics/house-takes-on-fiscal-cliff.html,0
2013-01-02T00:00:00Z,Militants Gun Down 7 Aid Workers in Pakistan,https://www.nytimes.com/2013/01/02/world/asia/pakistani-militants-gun-down-7-aid-workers.html,0
2013-01-02T00:00:00Z,"A Meaty Tale, Carnivorous and Twisted",https://www.nytimes.com/2013/01/02/books/pow-by-mo-yan.html,0
2013-01-02T00:00:00Z,"Breakaway Oil Rig, Filled With Fuel, Runs Aground",https://www.nytimes.com/2013/01/02/business/energy-environment/shell-oil-rig-runs-aground-in-alaska.html,0
2013-01-02T00:00:00Z,"In Hong Kong, Rival Protests Are Divided Over Leader",https://www.nytimes.com/2013/01/02/world/asia/thousands-protest-over-hong-kongs-leader.html,0
2013-01-02T00:00:00Z,Senate Passes Legislation to Allow Taxes on Affluent to Rise,https://www.nytimes.com/2013/01/02/us/politics/senate-tax-deal-fiscal-cliff.html,0
2013-01-02T00:00:00Z,Chinese Manufacturing Sector Expands for a 3rd Month,https://www.nytimes.com/2013/01/02/business/global/chinese-manufacturing-sector-expanded-in-december.html,0
2013-01-02T00:00:00Z,North Korean Leader Makes Overture to South,https://www.nytimes.com/2013/01/02/world/asia/north-koreas-leader-kim-jong-un-makes-overture-to-south.html,0
2013-01-02T00:00:00Z,Oils Made With Wine Grapes,https://www.nytimes.com/2013/01/02/dining/oils-made-with-wine-grapes.html,0
2013-01-02T00:00:00Z,From Market Stand to New Shop,https://www.nytimes.com/2013/01/02/dining/from-market-stand-to-new-shop.html,0
2013-01-02T00:00:00Z,"Brownie Bites, Served Crisp",https://www.nytimes.com/2013/01/02/dining/brownie-bites-served-crisp.html,0
2013-01-02T00:00:00Z,Off the Menu,https://www.nytimes.com/2013/01/02/dining/off-the-menu.html,0
2013-01-02T00:00:00Z,"After Crispy Pig Ears, 10 Trends for 2013",https://www.nytimes.com/2013/01/02/dining/after-crispy-pig-ears-10-trends-for-2013.html,0
2013-01-02T00:00:00Z,Thirty Acres,https://www.nytimes.com/slideshow/2013/01/02/dining/20130102-REST.html,0
2013-01-02T00:00:00Z,Seasoned With Invention and Irreverence,https://www.nytimes.com/2013/01/02/dining/reviews/restaurant-review-thirty-acres-in-jersey-city.html,0
2013-01-02T00:00:00Z,Learning to Create the Perfect Cup of Coffee,https://www.nytimes.com/2013/01/02/dining/learning-to-create-the-perfect-cup-of-coffee.html,0
2013-01-02T00:00:00Z,Better Coffee Depends on Good Grinding,https://www.nytimes.com/2013/01/02/dining/better-coffee-depends-on-good-grinding.html,0
2013-01-02T00:00:00Z,"Vegan Pho With Carrots, Noodles and Edamame",https://www.nytimes.com/2013/01/02/health/vegan-pho-with-carrots-recipes-for-health.html,0
2013-01-02T00:00:00Z,"On the World’s Plates, a Bit of New York",https://www.nytimes.com/2013/01/02/dining/new-york-restaurateurs-expand-around-the-world.html,0
2013-01-02T00:00:00Z,"For a Great Salad, Pretend You Are French",https://www.nytimes.com/2013/01/02/dining/mastering-a-vinaigrette-dressing.html,0
2013-01-02T00:00:00Z,Basic Cooking Starts With Stew,https://www.nytimes.com/2013/01/02/dining/basic-cooking-starts-with-stew.html,0
2013-01-02T00:00:00Z,"Brettanomyces, a Funky Yeast, Makes Flavorful Beers",https://www.nytimes.com/2013/01/02/dining/brettanomyces-a-funky-yeast-makes-flavorful-beers.html,0
2013-01-02T00:00:00Z,"Wild Yeasts, Distinctive Tastes",https://www.nytimes.com/slideshow/2013/01/02/dining/20130102-WILD.html,0
2013-01-02T00:00:00Z,"Morsels of Denmark, Anchored by Earthy Bread",https://www.nytimes.com/2013/01/02/dining/reviews/hungry-city-aamanns-copenhagen-in-tribeca.html,0
2013-01-02T00:00:00Z,Aamanns-Copenhagen,https://www.nytimes.com/slideshow/2013/01/02/dining/20130102-HUNGRY.html,0
2013-01-02T00:00:00Z,Study From the Distributors of 5-Hour Energy,https://www.nytimes.com/interactive/2013/01/02/health/energy-drink-study.html,1
2013-01-02T00:01:56Z,"Good and Bad, the Little Things Add Up in Fitness",https://well.blogs.nytimes.com/2013/01/02/the-little-things-add-up-in-fitness/,1
2013-01-02T00:05:04Z,Word of the Day | subdue,https://learning.blogs.nytimes.com/2013/01/02/word-of-the-day-subdue-2/,0
2013-01-02T00:05:59Z,Wenger Says Arsenal Isn't Pursuing Loan for Henry,https://goal.blogs.nytimes.com/2013/01/02/wenger-says-arsenal-isnt-pursuing-loan-for-henry/,0
2013-01-02T01:19:52Z,"Another Day, Another Protest on China's Edges",https://rendezvous.blogs.nytimes.com/2013/01/02/another-day-another-protest-on-chinas-edges/,0
2013-01-02T01:30:06Z,"News Quiz | January 2, 2013 ",https://learning.blogs.nytimes.com/2013/01/02/news-quiz-january-2-2013/,0
2013-01-02T03:03:54Z,IHT Quick Read: Jan. 2,https://rendezvous.blogs.nytimes.com/2013/01/02/iht-quick-read-jan-2/,0
2013-01-02T03:33:31Z,"In Mumbai, Privacy Is Hard to Come By",https://india.blogs.nytimes.com/2013/01/02/in-mumbai-privacy-is-hard-to-come-by/,0
2013-01-02T04:26:16Z,"Test Yourself | Math, Jan. 2, 2013",https://learning.blogs.nytimes.com/2013/01/02/test-yourself-math-jan-2-2013/,0
2013-01-02T04:35:03Z,Averting the 'Fiscal Cliff',https://learning.blogs.nytimes.com/2013/01/02/fate-of-legislation-on-fiscal-crisis-in-doubt/,0
2013-01-02T05:00:02Z,Colombia's Traveling Storyteller,https://lens.blogs.nytimes.com/2013/01/02/colombias-traveling-storyteller/,0
2013-01-02T05:01:10Z,What Are Your Hopes for 2013?,https://learning.blogs.nytimes.com/2013/01/02/what-are-your-hopes-for-2013/,0
2013-01-02T05:31:05Z,ArcelorMittal to Sell Stake in Iron Ore Unit for $1.1 Billion,https://dealbook.nytimes.com/2013/01/02/arcelormittal-to-sell-stake-in-iron-ore-unit-for-1-1-billion/,1
2013-01-02T06:00:27Z,Why 49 Is a Magic Number,https://economix.blogs.nytimes.com/2013/01/02/why-49-is-a-magic-number/,0
2013-01-02T06:29:33Z,Indian Women Need a Political Party ,https://rendezvous.blogs.nytimes.com/2013/01/02/indian-women-need-a-political-party/,0
2013-01-02T06:54:07Z,Stop Jadeveon Clowney? Only the N.F.L. Can,https://fifthdown.blogs.nytimes.com/2013/01/02/stop-jadeveon-clowney-only-the-n-f-l-can/,0
2013-01-02T06:56:14Z,Car Sharing Catches On as Zipcar Sells to Avis,https://dealbook.nytimes.com/2013/01/02/avis-to-buy-zipcar-for-500-million/,1
2013-01-02T07:00:15Z,How to Run a Small Business,https://boss.blogs.nytimes.com/2013/01/02/how-to-run-a-small-business/,0
2013-01-02T07:09:51Z,Paper for the Paperless Revolution,https://gadgetwise.blogs.nytimes.com/2013/01/02/paper-for-the-paperless-revolution/,0
2013-01-02T07:51:47Z,Markets Welcome Fiscal Deal,https://dealbook.nytimes.com/2013/01/02/markets-welcome-fiscal-deal/,0
2013-01-02T07:56:24Z,An Idea to Adjust the Distance Between Posts for Field Goals,https://fifthdown.blogs.nytimes.com/2013/01/02/an-idea-to-adjust-the-distance-between-posts-for-field-goals/,0
2013-01-02T07:56:31Z,Opinion Report: Executions,https://takingnote.blogs.nytimes.com/2013/01/02/opinion-report-executions/,0
2013-01-02T08:00:10Z,N.F.L. Playoff Analysis From the Film Room,https://fifthdown.blogs.nytimes.com/2013/01/02/n-f-l-playoff-analysis-from-the-film-room/,0
2013-01-02T08:00:27Z,Daily Report: Tech Giants Brace for More Scrutiny From Regulators,https://bits.blogs.nytimes.com/2013/01/02/daily-report-tech-giants-brace-for-more-scrutiny-from-regulators/,0
2013-01-02T08:00:28Z,A Hidden Warrior in the Park,https://cityroom.blogs.nytimes.com/2013/01/02/a-hidden-warrior-in-the-park/,0
2013-01-02T08:48:39Z,Wednesday Reading: Tips for Using TripAdvisor,https://bucks.blogs.nytimes.com/2013/01/02/wednesday-reading-tips-for-using-tripadvisor/,0
2013-01-02T08:56:53Z,"To End Kurdish Conflict, Turkey Calls on Archenemy",https://rendezvous.blogs.nytimes.com/2013/01/02/hoping-to-end-decades-long-kurdish-conflict-turkey-calls-on-archenemy/,0
2013-01-02T09:01:37Z,Allmans Announce Beacon Theater Dates for 2013,https://artsbeat.blogs.nytimes.com/2013/01/02/allmans-announce-beacon-theater-dates-for-2013/,0
2013-01-02T09:03:14Z,Front-Page Obituaries More Than Doubled in 2012 -- Here's Why,https://publiceditor.blogs.nytimes.com/2013/01/02/front-page-obituaries-more-than-doubled-in-2012-heres-why/,0
2013-01-02T10:00:49Z,Hitting Reset as Oscar Voters Encounter More Difficulties,https://carpetbagger.blogs.nytimes.com/2013/01/02/hitting-reset-as-oscar-voters-encounter-more-difficulties/,0
2013-01-02T10:09:48Z,What We're Reading,https://dinersjournal.blogs.nytimes.com/2013/01/02/what-were-reading-598/,0
2013-01-02T10:16:30Z,A Library Joins a Drive for Veterans' Success,https://atwar.blogs.nytimes.com/2013/01/02/a-library-joins-a-drive-for-veterans-success/,1
2013-01-02T10:25:21Z,That Bad Ceiling Feeling,https://krugman.blogs.nytimes.com/2013/01/02/that-bad-ceiling-feeling/,0
2013-01-02T10:31:23Z,"The Whole Nine Yards, Continued ...",https://artsbeat.blogs.nytimes.com/2013/01/02/the-whole-nine-yards-continued/,0
2013-01-02T10:35:15Z,"Rape, Lies and Videotapes",https://latitude.blogs.nytimes.com/2013/01/02/a-rape-in-israel-becomes-tinder-for-ugly-anti-immigration-politics/,0
2013-01-02T10:50:21Z,Agreeing to Compromise,https://www.nytimes.com/video/world/100000001983457/agreeing-to-compromise.html,1
2013-01-02T10:55:38Z,My Resolution: Online Accounts for Allowances,https://bucks.blogs.nytimes.com/2013/01/02/my-resolution-online-accounts-for-allowances/,0
2013-01-02T11:10:14Z,"Latvia, Once Again",https://krugman.blogs.nytimes.com/2013/01/02/latvia-once-again/,0
2013-01-02T11:23:51Z,All-Star Lineup to Honor Springsteen at Benefit Concert,https://artsbeat.blogs.nytimes.com/2013/01/02/all-star-lineup-to-honor-springsteen-at-benefit-concert/,0
2013-01-02T11:28:05Z,Northeast Republicans Enraged by Inaction on Storm Relief,https://thecaucus.blogs.nytimes.com/2013/01/02/northeast-republicans-enraged-by-inaction-on-storm-relief/,0
2013-01-02T11:41:16Z,Below the Line: The Sets of 'Argo',https://carpetbagger.blogs.nytimes.com/2013/01/02/below-the-line-the-sets-of-argo/,0
2013-01-02T11:41:28Z,Beyond the Myth: The Bounteous Mekong,https://green.blogs.nytimes.com/2013/01/02/beyond-the-myth-the-bounteous-mekong/,0
2013-01-02T11:45:50Z,Should a Cash-Poor Entrepreneur Give Up Control to Keep Her Start-Up Alive?,https://boss.blogs.nytimes.com/2013/01/02/should-a-cash-poor-entrepreneur-give-up-control-to-keep-her-start-up-alive/,0
2013-01-02T11:51:50Z,"Long After the I.P.O., Deals at a Discount",https://dealbook.nytimes.com/2013/01/02/long-after-the-i-p-o-deals-at-a-discount/,0
2013-01-02T11:54:39Z,Polk Forecasts Increased U.S. Vehicle Sales and Production in 2013,https://wheels.blogs.nytimes.com/2013/01/02/polk-forecasts-increased-u-s-vehicle-sales-and-production-in-2013/,0
2013-01-02T12:00:00Z,Asked & Answered | Scoot McNairy ,https://tmagazine.blogs.nytimes.com/2013/01/02/asked-answered-scoot-mcnairy/,0
2013-01-02T12:07:10Z,House Passes Fiscal Legislation,https://www.nytimes.com/video/us/politics/100000001983526/house-passes-fiscal-legislation.html,0
2013-01-02T12:18:09Z,Talking to Other Parents About Guns,https://parenting.blogs.nytimes.com/2013/01/02/talking-to-other-parents-about-guns/,0
2013-01-02T12:22:10Z,Airstrike at a Syrian Gas Station,https://www.nytimes.com/video/world/middleeast/100000001983538/airstrike-at-a-syrian-gas-station-.html,0
2013-01-02T12:26:32Z,Mets Sign Outfielder to Minor League Deal,https://bats.blogs.nytimes.com/2013/01/02/mets-sign-outfielder-to-minor-league-deal/,0
2013-01-02T12:35:06Z,Bobby Womack Says Alzheimer's Could Be Cause of Memory Loss,https://artsbeat.blogs.nytimes.com/2013/01/02/bobby-womack-says-alzheimers-could-be-cause-of-memory-loss/,0
2013-01-02T12:48:07Z,Wheelies: The Hangover Edition,https://wheels.blogs.nytimes.com/2013/01/02/wheelies-the-hangover-edition/,0
2013-01-02T12:59:10Z,The Cliff is Dead. Long Live the Cliff.,https://takingnote.blogs.nytimes.com/2013/01/02/the-cliff-is-dead-long-live-the-cliff/,0
2013-01-02T13:00:21Z,Disabled in New York Hail Cabs Virtually,https://intransit.blogs.nytimes.com/2013/01/02/disabled-in-new-york-hail-cabs-virtually/,0
2013-01-02T13:09:34Z,The Fiscal Riff,https://opinionator.blogs.nytimes.com/2013/01/02/the-fiscal-riff/,0
2013-01-02T13:26:52Z,Can Your Phone Find Your Car? ,https://gadgetwise.blogs.nytimes.com/2013/01/02/can-your-phone-find-your-car/,0
2013-01-02T13:42:37Z,A Video of Shell's Grounded Drilling Rig,https://green.blogs.nytimes.com/2013/01/02/a-video-of-shells-grounded-oil-vessel/,0
2013-01-02T13:45:24Z,Why It's Hard to Score the Fiscal Deal,https://fivethirtyeight.blogs.nytimes.com/2013/01/02/why-its-hard-to-score-the-fiscal-deal/,0
2013-01-02T13:55:25Z,"The iPhone Goofs Up on Telling Time, Again",https://bits.blogs.nytimes.com/2013/01/02/iphone-do-not-disturb/,0
2013-01-02T14:14:45Z,A First in Grammy Nods,https://www.nytimes.com/video/technology/100000001983773/timescast-mediatech-january-2-2013.html,0
2013-01-02T14:22:00Z,Dueling Weinstein Films and Other Subplots  in the Foreign Film Race,https://carpetbagger.blogs.nytimes.com/2013/01/02/dueling-weinstein-films-and-other-subplots-in-the-foreign-film-race/,0
